Brand,StoreName,Latitude,Longitude,Address
McDonald's,McDonald's Seri Iskandar DT,4.3590389,100.9849395,"Plot 531, Bandar Seri Iskandar, Mukim Bota, 32600, Perak Tengah, Perak, Malaysia"
McDonald's,McDonald's MITC Melaka DT,44.5379358,1.6760691,"Lot 15702, Mukim Bukit Katil, Daerah Melaka Tengah, Hang Tuah Jaya, 75450, Melaka, Malaysia"
McDonald's,McDonald's Taiping Lake Garden DT,4.8576918,100.7484311,"Lot 3410 (PT 1238), Jalan Sultan Mansor, Daerah Larut Dan Matang, 34000, Taiping, Perak."
McDonald's,McDonald's Harbour Mall Sandakan,5.838935999999999,118.1194017,"Lot G09, G10 & G12A, Harbour Mall Sandakan, Sandakan Harbour Square, 90000, Sandakan, Sabah, Malaysia"
McDonald's,McDonald's Nong Chik DT,1.4759879,103.7367283,"Sebahagian Lot PT 22062, Jalan Kolam Air, Bandar Johor Bahru, 80100, Johor Bahru, Johor, Malaysia"
McDonald's,McDonald's Pengkalan Chepa DT,4.3107299,101.1535246,"Jalan Bendahara 1/36, Taman Bendahara, Pengkalan Chepa, 16100, Kota Baru, Kelantan."
McDonald's,McDonald's Pekan DT,3.541894,103.387427,"Sebahagian Tanah Taman Tasik Sultan Abu Bakar, 26600, Pekan Bandar DiRaja, Pekan, Pahang, Malaysia"
McDonald's,McDonald's Kota Emerald DT,3.3605216,101.5361726,"Sebahagian Lot 1246, Mukim Rawang, Daerah Gombak, 48000, Rawang, Selangor, Malaysia"
McDonald's,McDonald's Tesco Alma DT,5.3220832,100.4767697,"Sebahagian Lot 17493, Jalan Rozhan, Pusat Perniagaan Seri Impian, 14000, Bukit Mertajam, Pulau Pinang, Malaysia"
McDonald's,McDonald's Bertam DT,5.5423819,100.4508956,"Sebahagian Lot 20016, Mukim 06, Seberang Perai Utara, 13200, Pulau Pinang, Malaysia"
McDonald's,McDonald's Triang DT,3.2777565,102.644587,"Sebahagian PT 25213, Mukim Triang, Daerah Bera, 28300, Temerloh, Pahang, Malaysia"
McDonald's,McDonald's Temerloh DT,3.459055,102.4641834,"Sebahagian Lot 1304 Sek. 05 (GM 7677), Mukim Perak, 28000, Temerloh, Pahang, Malaysia"
McDonald's,McDonald's TTDI (Taman Tun Dr Ismail),3.1403759,101.628808,"No. 2, 2A & B, Jalan Tun Mohd Fuad 2, Taman Tun Dr Ismail, 60000, Kuala Lumpur, Malaysia"
McDonald's,McDonald's Bintulu DT,3.1933873,113.0716972,"Lots 119 & 120, Block 32, Kemena Land District, Jalan Tun Hussein Onn, 97000, Bintulu, Sarawak, Malaysia"
McDonald's,McDonald's Plaza Merdeka,1.5585742,110.344017,"Lot Nos. G-12, G-13, Part Of L1-15 and Alfresco Area, Plaza Merdeka, No 88, Pearl Street, 93000, Kuching, Sarawak, Malaysia"
McDonald's,McDonald's Kluang DT,1.8851785,103.1509991,"265 & 343, GM. 3095 Dan GM. 3096, Jalan Kluang - Air Hitam, 86000, Kluang, Johor, Malaysia"
McDonald's,McDonald's Mutiara Rini DT,1.524528,103.6402729,"Sebahagian Lot 2144714, Lot 2 (PTD 176566), Taman Mutiara Rini, Mukim Pulai, 86000 Johor Bahru, Johor, Malaysia"
McDonald's,McDonald's Meru Raya DT,4.671444,101.0765167,"Lot 82, Jalan Meru Bestari A2, Diatas Sebahagian Zon 5, Bandar Meru Raya, Mukim Hulu Kinta, 30020, Kinta, Perak, Malaysia"
McDonald's,McDonald's Forest Height DT,2.7231688,101.9629781,"Sebahagian Lot 33369, Mukim Ampangan Seremban, 70450, Seremban, Negeri Sembilan, Malaysia"
McDonald's,McDonald's Petron Section 7,3.065637,101.490972,"No. 5, Persiaran Kayangan Seksyen 7 (Fasa 3C), 40000, Shah Alam, Selangor, Malaysia"
McDonald's,McDonald's Satok Kuching,1.553656,110.334067,"Lot 180 & 181, Ground & 1st Floor, Bangunan Haji Abdul Rasit, Jalan Satok, 93400, Kuching, Sarawak, Malaysia"
McDonald's,McDonald's Alor Mengkudu DT,6.096190399999999,100.3761345,"No 8-A, Jalan Alor Mengkudu, 05400, Alor Setar, Kedah, Malaysia"
McDonald's,McDonald's Batu Caves DT,3.233091,101.6977838,"Lot 52613, Taman Samudera, 53000, Batu Caves, Selangor, Malaysia"
McDonald's,McDonald's Sri Manjung 2 DT,4.195868,100.664788,"Sebahagian Lot 13108, Mukim Lumut, Daerah Manjung, 32010, Sri Manjung, Perak, Malaysia"
McDonald's,McDonald's Gong Badak DT,5.375916,103.0841383,"Lot No. 9154 GM4340, Jalan Tengku Ampuan Intan Zaharah, Mukim Kuala Nerus, 21300, Kuala Terengganu, Terengganu, Malaysia"
McDonald's,McDonald's Giant Jalan Kebun DT,3.0141463,101.4871963,"PT 128899, Batu 3 1/2, Jalan Kebun, Taman Maznah, 41000, Bandar Klang, Daerah Klang, Selangor, Malaysia"
McDonald's,McDonald's Taman Daya DT,1.5312405,103.7565527,"Lot PTD 110501, Jalan Nipah 2, Taman Daya, 81100, Mukim Tebrau, Johor Bahru, Johor, Malaysia"
McDonald's,McDonald's Sri Serdang Prima,3.0084622,101.7143974,"No. 20-1, 20-2 & 20-3, Jalan 18/33A, Taman Sri Serdang, 43300, Seri Kembangan, Selangor, Malaysia"
McDonald's,McDonald's Kok Lanas DT,5.927296,102.2425387,"Lot 282, Mukim Mahang West, Daerah Ketereh, Jajahan Kota Bahru, 16450, Kelantan, Malaysia"
McDonald's,McDonald's Tabuan Jaya DT,1.5162825,110.3850886,"Lot 16843 (Lots 4581, 9210 and 9212), Block 11, MTLD Jalan Canna, 93150, Kuching, Sarawak, Malaysia"
McDonald's,McDonald's Bandar Puteri Puchong DT,3.0210122,101.6245823,"No. G-6, No. 1-6 & No. 2-6, Jalan Puteri 7/13A, Bandar Puteri, 47100, Puchong, Selangor, Malaysia"
McDonald's,McDonald's Seremban DT,2.715371,101.90668,"Lot 24158 (PT2) & Lot 24159 (PT3), Pekan Bukit Kepayang, Mukim Rasah, 70200, Seremban, Negeri Sembilan, Malaysia"
McDonald's,McDonald's Jerantut DT,3.932939599999999,102.3551291,"Lot 15495, Mukim Pedah, Daerah Jerantut, 27000, Jerantut, Pahang, Malaysia"
McDonald's,"McDonald's MJC Batu Kawa DT, Kuching",1.5137532,110.3094404,"Lot 3421 (Parent Lot 2433), Block 217 KNLD, Batu Kawa New Township, 93250, Kuching, Sarawak, Malaysia"
McDonald's,McDonald's Kota Laksamana DT,2.2103401,102.2165301,"Lot PT188, Pekan Klebang Sek. IV, Daerah Melaka Tengah, Bandaraya Melaka, 75200, Melaka, Malaysia"
McDonald's,McDonald's BHP Taman Melawati DT,3.2094279,101.6295886,"Lot PT 8669, Jalan Lingkaran Tengah II, 53100, Kuala Lumpur, Malaysia"
McDonald's,McDonald's Birch House DT,5.4127465,100.3260491,"No. 73, Jalan Dato' Keramat, 10150, Georgetown, Pulau Pinang, Malaysia"
McDonald's,McDonald's Main Place,3.02632,101.5811466,"Lot No GF-36, Ground Floor, Main Place Mall, Jalan USJ 21/10, 47630, Subang Jaya, Selangor, Malaysia"
McDonald's,McDonald's NU Sentral,3.1314287,101.6833038,"Unit No. L4. 02 & 03, Level 4, 1 Sentral, Jalan Travers, 50470, Kuala Lumpur, Malaysia"
McDonald's,McDonald's Bandar Sri Pinang DT,5.350615899999999,100.2286649,"No 2, Lebuh Sungai Pinang 4, 11600, Pulau Pinang, Malaysia"
McDonald's,McDonald's Metro City DT,1.5639894,110.3055619,"Lot 14212 (Plot 79), Metro City New Township, Section 65, Kuching Town Land District, Jalan Matang, 93050, Kuching, Sarawak, Malaysia"
McDonald's,McDonald's Kangar DT,6.4352982,100.2031492,"Jalan Kampung Bakau, 01000, Kangar, Perlis, Malaysia"
McDonald's,McDonald's Seremban 2 DT,2.6920673,101.9055274,"Lot PT 560, Bandar Seremban Utama, Seremban 2, 70300, Seremban, Negeri Sembilan, Malaysia"
McDonald's,McDonald's Sri Petaling,3.0688873,101.6917905,"No 63 & 63-1, Jalan Radin Tengah, Bandar Baru Sri Petaling, 57000, Kuala Lumpur, Malaysia"
McDonald's,McDonald's IOI City Mall,2.970663,101.7136681,"Lot Nos. 57 & 58, IOI City Mall, IOI Resort, 62502, Putrajaya, Selangor, Malaysia"
McDonald's,McDonald's Muar DT,2.0476541,102.5956804,"Lot 3070, Jalan Bakri, Mukim Bandar Maharani, 84000, Muar, Johor, Malaysia"
McDonald's,McDonald's Kajang Perdana DT,2.9221098,101.7329167,"18, Mukim Semenyih, Daerah Ulu Langat, 43000, Kajang, Selangor, Malaysia"
McDonald's,McDonald's Bandar Sri Putra DT,2.887854,101.7920596,"Sebahagian Lot 38833, Jalan Seri Putra 1/9, Bandar Seri Putra, 43000, Kajang, Selangor, Malaysia"
McDonald's,McDonald's Jalan Gambang DT,3.7536657,103.1982072,"Lot 121596, Jalan Kuantan Gambang, Kuala Kuantan, 25150, Kuantan, Pahang, Malaysia"
McDonald's,McDonald's Sabak Bernam DT,3.6764401,100.9878882,"Lot 24040 Pekan Sungai Besar, Mukim Panchang Bedena, 45300, Sabak Bernam, Selangor, Malaysia"
McDonald's,McDonald's Kota Masai DT,1.4847707,103.9526562,"Lot 85821, Taman Kota Masai, Plentong, 81700, Pasir Gudang, Johor, Malaysia"
McDonald's,McDonald's Caltex Denai Alam DT,3.159363,101.513058,"Lot No. 3, Persiaran Elektron, Denai Alam, Section U16, 40160, Shah Alam, Selangor, Malaysia"
McDonald's,McDonald's Mid Valley 3,3.1175628,101.6774073,"Tingkat 3, Mid Valley Megamall, Lingkaran Syed Putra, 59200, Kuala Lumpur, Malaysia"
McDonald's,McDonald's Aman Central,6.124969699999999,100.3664572,"Unit 1-39A, 58, 59, 60, 67 & 68, First Floor, Aman Central, 05100, Alor Setar, Kedah, Malaysia"
McDonald's,McDonald's Caltex Jalan Tengah DT,5.319753,100.284442,"No. 23-A, Jalan Tengah, Bayan Baru, 11950, Bayan Lepas, Pulau Pinang, Malaysia"
McDonald's,McDonald's Taman Ungku Tun Aminah DT,1.519901,103.6586369,"Lot 13576, Taman Ungku Aminah, Mukim Pulai, 81300, Johor Bahru, Johor, Malaysia"
McDonald's,McDonald's Kota Bahru DT,6.0742319,102.2386043,"Lot 2994, Jalan Kuala Krai, Wakaf Che Yeh, 15050, Kota Bahru, Kelantan, Malaysia"
McDonald's,McDonald's KL Sentral,3.1344015,101.6864197,"Lot 14, 15, & 16, First Floor, Kuala Lumpur Sentral Station, 50470, Kuala Lumpur, Malaysia"
McDonald's,McDonald's Mentakab Star Mall,3.4705676,102.3319397,"F & B 1, Mentakab Star Mall, No 1, Jalan Star City 1, Star City, 28400, Mentakab, Pahang, Malaysia"
McDonald's,McDonald's Jalan Sultan Azlan Shah DT,4.617465699999999,101.1169475,"Lot 197129, Plot 2, Jalan Medan Ipoh, 1A Medan Ipoh Bistari, 31400, Ipoh, Perak, Malaysia"
McDonald's,McDonald's Jalan Sulaman DT 2 KK,6.0571785,116.1513155,"Lot 2 Of NT013108275, Along Sulaman Road, 88450, Kota Kinabalu, Sabah, Malaysia"
McDonald's,McDonald's Api-Api (Kota Kinabalu),5.9780861,116.0711512,"Lot No. 1/G1 & 1/G2, Ground & First Floor, Api-Api Centre, Jalan Centrepoint, 88000, Kota Kinabalu, Sabah, Malaysia"
McDonald's,McDonald's Centre Point KK,5.9781469,116.0718643,"Lot L-9, Lower Ground Floor, Centre Point Shopping Centre, Jalan Centre Point, 88000, Kota Kinabalu, Sabah, Malaysia"
McDonald's,McDonald's SS15 Subang,3.0736568,101.5905131,"GF, No. 82 & 84, Jalan SS 15/4D, 47500, Subang Jaya, Selangor, Malaysia"
McDonald's,McDonald's Project Karak,3.2404302,101.7168337,"Lot 5946, Jalan Lingkaran Tengah II, Off Lebuhraya Karak, 53300, Gombak, Selangor, Malaysia"
McDonald's,McDonald's Section 14,3.1096001,101.6369965,"No.2, Jalan 14/4, 46100, Petaling Jaya, Selangor, Malaysia"
McDonald's,McDonald's PJ Old Town,3.0850691,101.646747,"No.66, Block Crystal, Jalan 1/19, 46200, Petaling Jaya, Selangor, Malaysia"
McDonald's,McDonald's Kuala Terengganu DT,5.3132778,103.1394085,"Lot 3540, Jalan Sultan Mohammad, Padang Hiliran, 21100, K.Terengganu, Malaysia"
McDonald's,McDonald's Caltex Chukai,4.229424,103.4199704,"K-191, Jalan Kubang Kurus, Cukai Kemaman, 24000, Kemaman, Terengganu, Malaysia"
McDonald's,McDonald's Putrajaya Persint 2 DT,2.9165814,101.6850556,"Sebahagian Lot 7 (2M1), Presint 2, 62100 Putrajaya"
McDonald's,McDonald's BHP Jalan Kapar,3.0670179,101.4228045,"PT 34062, Batu 3.5 Jalan Kapar, 42100 Selangor Darul Ehsan"
McDonald's,McDonald's Cyberjaya DT,2.921244,101.6560338,"Prima 5-B, Jalan Teknorat 5, 63000, Cyberjaya, Selangor Darul Ehsan"
McDonald's,McDonald's Petrajaya DT,1.5869587,110.3313667,"Plot 1, Lot 477 (Phase 2) Block 17, Salak Land District, Jalan Semariang, 93050, Kuching, Sarawak, Malaysia"
McDonald's,McDonald's Kuantan Riverfront DT,3.7962996,103.3174861,"Sebahagian Lot 57 & Sebahagian Lot 5, Jalan Tanah Putih, 25000, Kuantan, Pahang"
McDonald's,McDonald's Suria Sabah KK,5.9867933,116.0775039,"Lot G-Ext 1 & Part of Lot G35, Ground Floor, Suria Sabah Shopping Mall, No. 1, Jalan Tun Fuad Stephens, 88000 Kota Kinabalu, Sabah, Malaysia"
McDonald's,McDonald's Suria KLCC,3.158154,101.7120899,"Lot C35 - 38, Concourse Floor, Suria KLCC Shopping Centre, Jalan Ampang, 50088, Kuala Lumpur, Malaysia"
McDonald's,McDonald's BHP Taman Kosas DT,3.148549,101.7694486,"Lot PT 9623, Jalan Taman Kosas 2, Taman Kosas, 68000, Ampang, Selangor, Malaysia"
McDonald's,McDonald's Shell Putra Height DT,2.9968984,101.5715518,"Lot PT. 35810, Persiaran Putra Indah, Putra Heights, Mukim Damansara, Daerah Petaling, 47650, Selangor, Malaysia"
McDonald's,McDonald's Shell Jalan Pandan DT,1.5338243,103.7837637,"Lot PTD 209631, Jalan Pandan, 81100, Johor Bahru, Johor, Malaysia"
McDonald's,McDonald's Paradigm Mall JB,1.5156318,103.6857437,"Lot 4F-45B, Fourth Floor, Paradigm Mall JB, Jalan Skudai, 81200 Johor Bahru, Johor."
McDonald's,McDonald's MyTown Mall,3.1348713,101.722742,"Lot No. B1-03 & B1-E-03, MyTown Shopping Centre, No. 6, Jalan Cohcrane, Section 90, 55100, Kuala Lumpur, Malaysia"
McDonald's,McDonald's Setia Alam DT,3.0986004,101.4493639,"PT 34532, Jalan Setia Alam AR U13/AR, Setia Alam, Section U13, 40170, Shah Alam, Selangor, Malaysia"
McDonald's,McDonald's Sunway Velocity Mall,3.127871400000001,101.7248453,"LG, Sunway Velocity Mall, Jalan Peel, 55100, Kuala Lumpur, Malaysia"
McDonald's,McDonald's Bintang Plaza Miri,4.4053222,114.0032015,"Lot 1264, 1st Floor, Bintang Plaza Shopping Centre, Jalan Miri-Pujut, 98008 Miri, Sarawak, Malaysia"
McDonald's,McDonald's Setia Pearl DT,5.3130725,100.2768388,"Part of Lot 16793, Mukim 12, Barat Daya, 11900, Pulau Pinang, Malaysia"
McDonald's,McDonald's Ampangan DT,2.7225361,101.9553133,"Lot GE-03, Centrepoint Seremban, Jalan Dato' Siamang Gagap, 70300, Seremban, Negeri Sembilan, Malaysia"
McDonald's,McDonald's Shell Serdang Raya,3.0339945,101.7050616,"Lot PT 2469, Jalan Utama, Taman Serdang Jaya, 43300 Seri Kembangan, Selangor."
McDonald's,McDonald's Intermark Mall,3.1613001,101.7199536,"Lot No. G17, G17A & G17B, Ground Floor, Intermark Mall, 348, Jalan Tun Razak, 50400, Kuala Lumpur, Malaysia"
McDonald's,McDonald's Gurney Plaza,5.4387466,100.3189185,"Unit No. 170-G-75 & 170-01-73, 10250, Penang, Malaysia"
McDonald's,McDonald's Petronas Kota Damansara DT,3.149731,101.579905,"Part of Petronas Station Kota Damansara, No 30, Jalan Teknologi, Seksyen 2, PJU5, Kota Damansara, 47810 Petaling Jaya, Selangor"
McDonald's,McDonald's Danau Kota DT,3.2049496,101.7148135,"Part of Lot 201138, Jalan Langkawi, Mukim Setapak, Taman Danau Kota, 53300 Kuala Lumpur."
McDonald's,McDonald's Canary Garden Klang DT,3.0044867,101.442063,"Part of Lot PT 51795, Jalan Langat KS8, Bandar Bestari, 41200 Klang, Selangor Darul Ehsan."
McDonald's,McDonald's Desa Park City DT,3.1869487,101.6277335,"Lot GF32 & FF31, Waterfront Parkcity, Persiaran Residen, Desapark City, 52200 Kuala Lumpur."
McDonald's,McDonald's Shell Port Dickson DT,2.4584607,101.857893,"Lot 9169, 7th Mile, Jalan Pantai, Kampung Baharu, 71050 Port Dickson, Negeri Sembilan"
McDonald's,McDonald's Shell Section 13 DT,3.1550704,101.5250443,"No. 1, Jalan 13/55A, Seksyen 13, 40100 Shah Alam, Selangor Darul Ehsan."
McDonald's,McDonald's Shell Mahkota Cheras DT,3.0713702,101.768762,"Bandar Mahkota Cheras, 43200, Batu 9, Cheras, Selangor."
McDonald's,McDonald's Beverly Hills DT,5.933425,116.0994748,"Lot No. CL 215347916 (Lot 9), Jalan Bundusan, Penampang, 88620 Kota Kinabalu, Sabah."
McDonald's,McDonald's Petron Bandar Saujana Putra DT,2.9456991,101.5863217,"Part of Lot 26104, Jalan Saujana Putra, Bandar Saujana Putra, Off Lebuhraya ELITE, 42610 Jenjarom Selangor."
McDonald's,McDonald's Juru R&R,5.3442848,100.435686,"Part of Lot No. 341 & 6154, Mukim 6, Jalan Bukit Tengah, Seberang Perai Tengah, 13700 Pulau Pinang"
McDonald's,McDonald's Shaftsbury DT,2.9387596,101.7133118,"Unit No. G-17, Ground Floor, Shaftsbury Putrajaya, Jalan Alamanda, Presint 1, 62000 Putrajaya, Wilayah Persekutuan Putrajaya"
McDonald's,McDonald's Petronas Pasir Pekan DT,6.109485599999999,102.249481,"Lot 3201, Stesyen Minyak Petronas, Kampung Pasir Pekan, 16250, Pasir Pekan Kota Bharu, Kelantan Darul Naim"
McDonald's,McDonald's Shell SS6,3.1048273,101.59903,"Lot PT 3630, Jalan SS 6/12, Kelana Jaya, 47301 Petaling Jaya, Selangor"
McDonald's,Petronas Batu 3 Federal Highway DT,3.0807645,101.5722642,"Lot PT 5, HD(D) 239246, Batu 3 Federal Highway, Pekan Country Height (Federal Highway Klang Bound), Daerah Petaling, 46150 Subang Jaya, Selangor"
McDonald's,McDonald's Kuala Pilah DT,2.736195,102.2234471,"Lot PT 2781, Jalan Melang, Taman Melang, 72000 Kuala Pilah, Negeri Sembilan"
McDonald's,McDonald's Amanjaya DT,5.6408269,100.5412401,"Part of Lot 894-Lot 900, Lot 955-Lot 961, Seksyen 64, Bandar Aman Jaya, Seksyen 64, Bandar Aman Jaya, 08000, Sungai Petani, Kedah Darul Aman"
McDonald's,McDonald's Pearl Point DT,3.0846946,101.6733384,"Lot No G-08, Ground Floor, Pearl Point Shopping Complex, 5th Mile, Old Klang Road, 58000 Kuala Lumpur"
McDonald's,McDonald's Stulang DT,1.4697757,103.7821234,"Lot PTB 24076, Jalan Ibrahim Sultan, Stulang Laut, Bandar Johor Bahru, 80300 Johor Bahru, Johor"
McDonald's,McDonald's Educity JB DT,1.4376015,103.6200747,"Lot PTD 189218, Jalan Kampung Lalang, Educity, Iskandar Puteri, 79100 Johor Bahru, Johor"
McDonald's,McDonald's Jalan P. Ramlee,3.1548748,101.7087065,"Lot G-W-1, Ground Floor, West Wing, Rohas Pure Circle, No 9, Jalan P Ramlee, 50450 Kuala Lumpur"
McDonald's,McDonald's Bagan Ajam DT,5.4497418,100.3829737,"Plot No. 2, Pusat Perniagaan Oren, Diatas Lot 10067 (Sebahagian Lot Lama: 35), Jalan Bagan Ajam Seksyen 1, 13000 Bandar Butterworth, Seberang Perai Utara Pulau Pinang."
McDonald's,McDonald's AMJ Bertam DT,2.2491176,102.223324,"GM 229, Lot 18859, Mukim Bertam, 75260 Daerah Melaka Tengah, Melaka"
McDonald's,McDonald's Semporna DT,4.4785358,118.6108301,"Country Lease 125340490, Mile 1, Jalan Bubul, 91308 Semporna, Sabah"
McDonald's,McDonald's Keningau DT,5.3407735,116.1578565,"Country Lease 135367387, Jalan Jabatan Perhutanan, Off Lebuhraya Keningau-Tambunan, 89008 Keningau, Sabah"
McDonald's,McDonald's PSS Bukit Katil DT,2.2359698,102.30099,"Lot 4985, Jalan Tun Hamzah, Mukim Bukit Katil, 75450 Bukit Katil, Melaka"
McDonald's,McDonald's Likas Bay KK,6.0098577,116.1106201,"Lot C, Anjung Selera, Tanjung Lipat, Likas Jalan Tun Fuad Stephens, 88400 Kota Kinabalu Sabah"
McDonald's,McDonald's BHP Jalan Kepong,3.2042348,101.6683718,"Lot PT 1, Batu 6 1/2, Jalan Kepong, 52000 Kuala Lumpur"
McDonald's,McDonald's Petronas Bandar Kinrara DT,3.0663584,101.6501179,"Part of Lot 4054, Phase 5A, Jalan Kinrara 6, Bandar Kinrara, 47180 Puchong, Selangor"
McDonald's,McDonald's Petronas Taman Dagang Drive-Thru,3.1453237,101.755248,"Petronas Taman Dagang, PT 12671, Jalan Nirwana, Taman Nirwana, 68000, Ampang, Selangor."
McDonald's,McDonald's Desa Tebrau DT,1.564744,103.7915359,"Lot PTD 83404, Taman Desa Tebrau, 81100 Mukim Tebrau, Johor Bahru"
McDonald's,McDonald's Shell Jalan Sentul DT,3.1843246,101.6918898,"PT 8938, Jalan Sentul/Batu Caves, Mukim Setapak, Sentul, 51100 Kuala Lumpur"
McDonald's,McDonald's Subang Bestari DT,3.1767502,101.5458856,"PT 42395, Jalan Nova J U5/J, Subang Bestari, Seksyen U5, 40150 Shah Alam, Selangor."
McDonald's,McDonald's Bahau DT,2.81157,102.3968879,"PT1127, Jalan Kiara 1/2, Pusat Perniagaan Kiara, 72100 Bahau, Negeri Sembilan"
McDonald's,McDonald's Petronas Pekan Baru Subang,3.1537063,101.5517161,"PT 684 HS(D) 256544, Jalan Sungai Buloh - Batu 3, Mukim Pekan Baru Subang, Petaling, 40150 Selangor."
McDonald's,McDonald's Tampin DT,2.4755509,102.2193866,"Lot 613, Jalan Seremban-Tampin, 73000 Tampin, Negeri Sembilan"
McDonald's,McDonald's Kuala Kangsar DT,4.7720778,100.9328938,"Lot 2492, Jalan Taiping, Mukim Sayong, 33000 Daerah Kuala Kangsar, Perak Darul Ridzuan"
McDonald's,McDonald's Eco Majestic DT,2.9054033,101.83647,"No. 1, Jalan Eco Majestic 9/1, Eco Majestic, 43500 Semenyih, Selangor"
McDonald's,McDonald's Wisma Lim Foo Yong,3.1504991,101.7072273,"Wisma Lim Foo Yong, Lot No. 62, Seksyen 57, Jalan Raja Chulan, 50250 Kuala Lumpur."
McDonald's,McDonald's PKNS PJ DT,3.0998784,101.6427111,"Lot 201, No. 17, Jalan Yong Shook Lin, Menara PKNS Petaling Jaya, Seksyen 7, 46050 Selangor Darul Ehsan"
McDonald's,McDonald's Merlimau DT,2.1667789,102.4320607,"PT 6370, Jalan BMU 1, Bandar Baru Merlimau Utara, 77300 Merlimau, Melaka"
McDonald's,McDonald's Sentul UOA DT,3.2003662,101.6901517,"LOT PT 10098, Jalan Sentul Pasar, Mukim Setapak Dalam, Bandaraya Kuala Lumpur 51000 Kuala Lumpur"
McDonald's,McDonald's PSS USJ1 DT,3.0357416,101.6281767,"Lot HS(D) 216848, PT 36061, Pekan Penaga, Taman Subang Mewah, Subang Jaya, Selangor"
McDonald's,McDonald's Seri Austin DT,1.571432,103.776397,"Lot 132943, Persiaran Jaya Putra, Taman Seri Austin, 81100 Johor Bahru, Johor."
McDonald's,McDonald's Simpang Renggam DT,1.8221925,103.3155637,"Lot 17143, Jalan Besar, Mukim Renggam, Simpang Renggam, 86200 Kluang, Johor"
McDonald's,McDonald's PSS Jalan REKO DT,2.967791,101.7892012,"Lot 53934, Reko Sentral, Mukim Kajang, 43000 Daerah Hulu Langat, Selangor"
McDonald's,McDonald's PSS Taman Perling DT,1.4737521,103.6687236,"Lot 50844, Jalan Layang 16, Taman Perling, 81200 Johor Bahru, Johor"
McDonald's,McDonald's Kota Star DT,6.139919,100.3887563,"Lot 81, Jalan Sultanah Bahiyah, Mukim Alor Malai. 05350 Kota Setar Kedah"
McDonald's,McDonald's Cameron Highland DT,4.4668297,101.3858571,"Lot Pt 3275, Mukim Tanah Rata, 39000, Daerah Cameron Highlands, Pahang Darul Makmur."
McDonald's,McDonald's PSS Bukit Beruntung DT,3.4193468,101.5816534,"Lot 10496, No. 1 Jalan Kamunting, Mukim Serendah, 48300 Daerah Hulu Selangor, Selangor"
McDonald's,McDonald's Shell Tasik Ampang DT,3.1510602,101.7454777,"Lot PT 2536, Lebuh Raya Lingkaran Tengah 2, Mukim Ampang, 55000 Kuala Lumpur"
McDonald's,McDonald's Kubang Kerian DT,6.0869673,102.2762529,"Lot 523 Seksyen 54, Mukim Kenali, Daerah Kubang Kerian, Jajahan Kota Bharu, Kelantan Darul Naim"
McDonald's,McDonald's Kajang Impian DT,2.9749419,101.7718328,"Lot PT. 70550, Jalan Kajang Impian 1/2, Taman Kajang Impian, Mukim Bandar Baru Bangi, 43650 Daerah Hulu Langat, Selangor."
McDonald's,McDonald's Shell Lukut DT,2.5705462,101.8293275,"PT4849, Jalan Besar Lukut, Batu 4, Bandar Baru Lukut, 71010 Port Dickson, Negeri Sembilan"
McDonald's,McDonald's PSS Bangi NB Layby DT,2.8198968,101.8023098,"Lot PT 2 (HSD 41974) Berhadapan Lebuhraya, Utara Selatan KL - (KM 297.9 - 298.1 Arah Utara) Bandar Sungai Merab, Mukim Dengkil, Sepang, Selangor Darul Ehsan"
McDonald's,McDonald's Shell Dengkil Bypass DT,2.8669064,101.6954435,"Lot 101777, KM 48.7, Jalan Pintasan Dengkil-Putrajaya (FT 29) Arah Utara, 43800 Dengkil, Selangor"
McDonald's,McDonald's Caltex Sungai Dua DT,5.41106,100.4132858,"Caltex Sungai Dua North Bound, PMT 10359, KM 132.5, Lebuhraya Utara Selatan, 13600 Permatang Pauh, Pulau Pinang"
McDonald's,McDonald's Shell Bandar Botanik DT,2.9919912,101.4468777,"Lot PT 118176 Jalan Langat, Bandar Botanik, 41200 Klang, Selangor"
McDonald's,McDonald's Shell Bukit Bintang DT,3.1474085,101.7178439,"225, Bukit Bintang St, Imbi, 55100 Kuala Lumpur, Federal Territory Of Kuala Lumpur"
McDonald's,McDonald's Bandar Bukit Puchong DT,2.9826204,101.6183667,"2, Jalan BP 7/1 Sierra 7, Bandar Bukit Puchong, 47120 Puchong, Selangor"
McDonald's,McDonald's Genting Grand,3.4237042,101.7927974,"Lot No. G/LG1A.00, Lower Ground Floor, Genting Grand Hotel, Genting Highlands Resort, 69000 Genting Highland, Pahang"
McDonald's,McDonald's Langkawi Kuah DT,6.303293,99.7937293,"Lot 107, Mukim Kuah, 07000 Daerah Langkawi Kedah"
McDonald's,McDonald's Amverton DT,3.21839,101.5276619,"Lot 85631, Jalan U17/16, Bukit Amverton Seksyen U17, 40160 Shah Alam, Selangor"
McDonald's,McDonald's ICONIC Simpang Ampat DT,5.2835499,100.4762989,"2, Jalan Iconic Point, Iconic Point, 14100 Simpang Ampat, Pulau Pinang"
McDonald's,McDonald's Shell Jalan Kuching DT,3.2495352,101.6492344,"Lot 58043, Jalan Kuching, Mukim Batu 68100, Wlayah Persekutuan Kuala Lumpur"
McDonald's,McDonald's Penang International Airport,5.2959898,100.2751656,"Lot PC 05, Depature Level, Penang International Airport, 11900 Bayan Lepas, Pulau Pinang"
